activity_id,viewer_id,movie_id,watch_date,watch_duration_min,completion_pct,device
3747,4951,1,2024-07-19,50,49.0,Tablet
3748,1958,4,2024-06-16,149,93.7,Mobile
3749,2844,1,2024-12-03,92,90.2,Mobile
3750,4491,7,2024-09-05,82,81.2,Desktop
3751,4824,2,2024-09-17,67,66.3,Tablet
3752,229,5,2025-02-21,132,91.0,Smart TV
3753,3160,5,2024-11-27,16,11.0,Smart TV
3754,2737,6,2025-03-20,43,30.3,Desktop
3755,176,6,2025-02-10,124,87.3,Tablet
3756,4724,6,2024-10-12,6,4.2,Tablet
3757,3842,3,2025-03-03,6,6.5,Smart TV
3758,1494,7,2025-01-17,23,22.8,Mobile
3759,3365,10,2024-06-14,45,28.0,Desktop
3760,532,7,2024-08-02,99,98.0,Tablet
3761,963,9,2024-06-14,7,7.1,Desktop
3762,4814,7,2024-07-05,5,5.0,Smart TV
3763,4553,10,2024-07-05,5,3.1,Tablet
3764,1609,1,2024-08-09,11,10.8,Tablet
3765,1377,7,2025-02-26,90,89.1,Mobile
3766,3784,6,2025-01-25,139,97.9,Tablet
3767,408,8,2024-07-14,105,86.8,Smart TV
3768,1099,10,2024-12-15,123,76.4,Desktop
3769,4614,2,2024-11-19,18,17.8,Tablet
3770,2507,10,2025-01-09,107,66.5,Mobile
3771,1658,8,2024-11-10,62,51.2,Smart TV
3772,4612,7,2024-07-28,94,93.1,Desktop
3773,2901,3,2024-08-01,9,9.8,Desktop
3774,1968,6,2025-03-19,107,75.4,Tablet
3775,4996,5,2024-08-29,140,96.6,Smart TV
3776,4064,1,2024-11-30,11,10.8,Mobile
3777,2177,7,2025-02-24,64,63.4,Tablet
3778,2975,8,2025-03-05,29,24.0,Mobile
3779,926,9,2025-02-06,21,21.4,Tablet
3780,3681,5,2024-10-23,135,93.1,Tablet
3781,1956,8,2024-12-09,82,67.8,Smart TV
3782,1771,9,2025-03-02,44,44.9,Desktop
3783,4952,6,2025-03-24,103,72.5,Tablet
3784,2873,2,2024-08-14,27,26.7,Mobile
3785,1640,2,2024-07-02,83,82.2,Tablet
3786,4735,5,2024-08-03,114,78.6,Desktop
3787,917,7,2025-03-23,67,66.3,Mobile
3788,4795,10,2025-03-22,112,69.6,Desktop
3789,1958,4,2024-06-20,99,62.3,Desktop
3790,4548,2,2025-01-31,36,35.6,Desktop
3791,3223,1,2025-02-27,46,45.1,Desktop
3792,3912,9,2024-12-09,97,99.0,Desktop
3793,2716,4,2024-08-31,89,56.0,Tablet
3794,1113,3,2024-10-20,11,12.0,Tablet
3795,4131,5,2024-08-03,127,87.6,Mobile
3796,1292,3,2024-12-24,76,82.6,Desktop
3797,1002,5,2025-01-18,99,68.3,Desktop
3798,1045,10,2024-08-10,47,29.2,Desktop
3799,3770,2,2025-02-17,61,60.4,Tablet
3800,2002,6,2025-03-18,7,4.9,Smart TV
3801,455,8,2024-11-09,52,43.0,Smart TV
3802,4055,8,2025-02-03,93,76.9,Mobile
3803,1670,8,2024-07-08,43,35.5,Desktop
3804,2473,5,2024-11-11,59,40.7,Desktop
3805,4120,6,2024-07-10,68,47.9,Mobile
3806,2882,6,2024-06-17,131,92.3,Desktop
3807,411,8,2024-10-18,25,20.7,Mobile
3808,4846,4,2024-12-09,102,64.2,Tablet
3809,1528,6,2024-10-10,111,78.2,Desktop
3810,823,4,2024-12-26,152,95.6,Tablet
3811,4267,8,2025-03-02,5,4.1,Smart TV
3812,3275,6,2025-03-21,9,6.3,Smart TV
3813,2234,4,2024-10-15,153,96.2,Mobile
3814,553,1,2024-06-09,96,94.1,Smart TV
3815,4858,3,2025-01-29,67,72.8,Smart TV
3816,2858,10,2024-10-21,54,33.5,Desktop
3817,875,2,2025-02-24,5,5.0,Mobile
3818,3406,9,2024-07-29,74,75.5,Desktop
3819,4803,3,2024-10-04,85,92.4,Smart TV
3820,1722,8,2025-02-26,46,38.0,Smart TV
3821,636,9,2024-07-22,86,87.8,Mobile
3822,308,6,2024-09-05,132,93.0,Smart TV
3823,3241,8,2024-06-28,52,43.0,Mobile
3824,1322,7,2024-12-14,41,40.6,Desktop
3825,2649,5,2024-10-24,90,62.1,Tablet
3826,1458,3,2024-08-03,5,5.4,Desktop
3827,3190,6,2024-08-26,69,48.6,Desktop
3828,2331,4,2024-06-03,150,94.3,Tablet
3829,3644,2,2024-10-05,101,100.0,Smart TV
3830,3154,4,2024-12-14,75,47.2,Mobile
3831,2124,10,2025-01-28,92,57.1,Mobile
3832,416,1,2024-10-06,58,56.9,Mobile
3833,4736,1,2024-12-01,61,59.8,Mobile
3834,2764,7,2024-08-08,29,28.7,Mobile
3835,1453,5,2024-06-01,26,17.9,Desktop
3836,875,3,2025-02-05,42,45.7,Smart TV
3837,3138,7,2025-02-19,13,12.9,Mobile
3838,3573,10,2024-10-08,91,56.5,Mobile
3839,2751,9,2024-10-17,98,100.0,Mobile
3840,1615,4,2025-01-09,60,37.7,Tablet
3841,1151,6,2025-02-21,8,5.6,Smart TV
3842,2694,10,2025-01-07,22,13.7,Smart TV
3843,3599,9,2024-07-21,19,19.4,Smart TV
3844,1397,8,2025-03-17,75,62.0,Mobile
3845,2491,6,2024-08-31,50,35.2,Desktop
3846,952,2,2024-07-23,79,78.2,Smart TV
3847,4776,3,2024-10-17,78,84.8,Mobile
3848,2329,5,2024-06-04,33,22.8,Mobile
3849,2965,4,2024-12-21,136,85.5,Desktop
3850,2331,10,2024-08-26,35,21.7,Tablet
3851,47,6,2024-08-01,44,31.0,Desktop
3852,3689,1,2024-11-02,18,17.6,Mobile
3853,4146,3,2024-11-02,11,12.0,Smart TV
3854,4123,7,2025-02-18,84,83.2,Tablet
3855,2436,7,2025-03-06,51,50.5,Mobile
3856,3796,9,2024-09-04,23,23.5,Mobile
3857,3745,4,2024-11-15,103,64.8,Mobile
3858,2238,7,2025-03-23,44,43.6,Mobile
3859,1225,6,2024-07-29,53,37.3,Mobile
3860,1563,2,2024-07-02,17,16.8,Smart TV
3861,839,3,2024-12-01,32,34.8,Tablet
3862,1932,9,2024-10-27,26,26.5,Desktop
3863,102,9,2024-08-04,37,37.8,Desktop
3864,1427,5,2024-12-19,106,73.1,Tablet
3865,1989,2,2024-08-20,85,84.2,Mobile
3866,2023,3,2024-10-08,45,48.9,Desktop
3867,3473,4,2025-01-12,142,89.3,Mobile
3868,3153,8,2024-06-16,65,53.7,Smart TV
3869,1622,3,2025-03-02,84,91.3,Tablet
3870,3237,7,2025-01-27,95,94.1,Smart TV
3871,4090,1,2025-02-05,74,72.5,Desktop
3872,3677,2,2024-11-21,10,9.9,Desktop
3873,168,5,2024-10-02,18,12.4,Desktop
3874,599,1,2024-06-10,52,51.0,Tablet
3875,3785,3,2024-08-10,41,44.6,Smart TV
3876,3542,5,2024-11-25,51,35.2,Smart TV
3877,4357,2,2024-09-15,60,59.4,Desktop
3878,3559,8,2024-09-28,113,93.4,Smart TV
3879,4552,3,2024-07-23,33,35.9,Desktop
3880,1563,9,2024-12-13,78,79.6,Desktop
3881,4500,3,2025-01-05,63,68.5,Mobile
3882,326,8,2024-10-19,118,97.5,Desktop
3883,3741,4,2024-09-27,95,59.7,Mobile
3884,4933,9,2024-12-06,83,84.7,Desktop
3885,3493,2,2025-03-24,15,14.9,Desktop
3886,1567,2,2024-11-11,88,87.1,Desktop
3887,468,5,2024-11-25,124,85.5,Mobile
3888,28,8,2025-02-09,114,94.2,Tablet
3889,4576,6,2025-03-10,6,4.2,Smart TV
3890,4734,10,2024-12-22,77,47.8,Desktop
3891,3096,6,2025-02-14,121,85.2,Tablet
3892,580,7,2024-09-30,21,20.8,Mobile
3893,598,6,2024-10-10,96,67.6,Smart TV
3894,1404,6,2024-08-23,76,53.5,Smart TV
3895,2758,10,2024-07-22,90,55.9,Desktop
3896,2683,4,2024-07-05,13,8.2,Smart TV
3897,4767,5,2024-12-29,29,20.0,Desktop
3898,816,6,2024-06-14,33,23.2,Tablet
3899,2807,8,2024-07-25,44,36.4,Desktop
3900,3293,7,2024-11-30,34,33.7,Mobile
3901,2063,6,2024-07-04,12,8.5,Tablet
3902,1167,4,2024-08-12,132,83.0,Desktop
3903,3440,5,2025-02-05,39,26.9,Tablet
3904,1628,1,2024-08-28,95,93.1,Desktop
3905,1147,9,2025-02-20,19,19.4,Mobile
3906,4312,8,2025-03-19,13,10.7,Desktop
3907,3631,6,2024-11-11,83,58.5,Desktop
3908,1321,2,2025-01-12,14,13.9,Smart TV
3909,2001,10,2025-02-10,113,70.2,Desktop
3910,2506,2,2024-09-14,16,15.8,Desktop
3911,4384,2,2025-02-13,7,6.9,Tablet
3912,442,3,2025-01-08,35,38.0,Smart TV
3913,216,10,2024-06-14,71,44.1,Desktop
3914,4174,9,2024-06-10,17,17.3,Desktop
3915,4483,7,2024-12-08,43,42.6,Mobile
3916,1057,1,2024-07-05,10,9.8,Desktop
3917,2072,5,2024-06-13,24,16.6,Mobile
3918,1104,8,2025-02-21,10,8.3,Smart TV
3919,3479,7,2025-03-09,13,12.9,Tablet
3920,1570,9,2024-09-03,62,63.3,Mobile
3921,89,5,2024-09-16,127,87.6,Desktop
3922,1538,1,2024-11-07,40,39.2,Tablet
3923,1679,5,2024-11-05,59,40.7,Smart TV
3924,356,3,2024-12-28,18,19.6,Smart TV
3925,171,2,2024-10-29,10,9.9,Tablet
3926,99,1,2024-10-28,13,12.7,Mobile
3927,1921,4,2024-11-20,36,22.6,Smart TV
3928,4680,6,2024-11-03,121,85.2,Desktop
3929,3870,1,2024-08-15,97,95.1,Desktop
3930,2928,4,2025-01-03,157,98.7,Tablet
3931,698,3,2025-02-06,89,96.7,Tablet
3932,4283,2,2025-03-14,95,94.1,Tablet
3933,4024,9,2025-01-03,63,64.3,Tablet
3934,521,8,2024-09-20,52,43.0,Tablet
3935,627,8,2024-08-05,89,73.6,Desktop
3936,689,10,2025-02-28,142,88.2,Desktop
3937,1317,10,2024-06-22,121,75.2,Smart TV
3938,1842,9,2024-06-20,65,66.3,Smart TV
3939,4809,6,2024-10-08,34,23.9,Smart TV
3940,3358,6,2025-02-17,133,93.7,Mobile
3941,1830,8,2024-10-22,111,91.7,Mobile
3942,251,9,2025-02-11,76,77.6,Tablet
3943,2032,5,2024-07-25,15,10.3,Smart TV
3944,2614,8,2025-02-17,108,89.3,Smart TV
3945,4660,10,2024-07-25,54,33.5,Smart TV
3946,1149,4,2024-06-17,105,66.0,Smart TV
3947,4923,5,2024-09-06,83,57.2,Desktop
3948,3671,10,2024-07-12,51,31.7,Smart TV
3949,3364,5,2024-09-25,12,8.3,Smart TV
3950,70,7,2024-08-11,63,62.4,Mobile
3951,612,8,2024-11-29,86,71.1,Desktop
3952,2287,8,2024-09-04,76,62.8,Mobile
3953,2853,6,2024-11-20,96,67.6,Desktop
3954,2314,6,2024-06-19,73,51.4,Tablet
3955,4862,9,2024-12-29,95,96.9,Tablet
3956,4124,8,2025-02-25,94,77.7,Desktop
3957,257,3,2024-06-20,18,19.6,Tablet
3958,75,3,2024-10-20,91,98.9,Mobile
3959,4051,10,2024-07-05,84,52.2,Mobile
3960,3298,3,2024-07-25,42,45.7,Tablet
3961,4403,6,2024-06-08,130,91.5,Smart TV
3962,2545,2,2025-03-10,7,6.9,Tablet
3963,671,7,2025-02-23,66,65.3,Tablet
3964,1221,5,2025-01-08,74,51.0,Desktop
3965,4077,5,2024-07-01,81,55.9,Smart TV
3966,3395,10,2025-01-27,145,90.1,Mobile
3967,963,2,2025-02-13,7,6.9,Tablet
3968,113,8,2024-09-27,104,86.0,Desktop
3969,3795,3,2024-06-25,46,50.0,Smart TV
3970,239,5,2025-01-24,62,42.8,Desktop
3971,3082,3,2025-01-03,44,47.8,Tablet
3972,1752,5,2024-06-30,20,13.8,Smart TV
3973,829,4,2025-01-24,136,85.5,Tablet
3974,4098,10,2025-03-21,157,97.5,Desktop
3975,4700,5,2024-08-22,108,74.5,Smart TV
3976,2315,8,2025-02-26,7,5.8,Mobile
3977,1570,2,2024-07-01,92,91.1,Mobile
3978,2363,9,2024-10-04,59,60.2,Desktop
3979,2166,4,2024-11-30,26,16.4,Tablet
3980,4179,6,2024-08-03,29,20.4,Desktop
3981,4872,8,2024-07-12,52,43.0,Tablet
3982,2014,1,2024-10-17,7,6.9,Desktop
3983,1621,8,2024-08-19,39,32.2,Smart TV
3984,3843,7,2024-10-30,92,91.1,Mobile
3985,3113,6,2024-08-10,58,40.8,Smart TV
3986,1269,2,2024-09-14,88,87.1,Mobile
3987,2113,2,2024-07-26,48,47.5,Mobile
3988,222,2,2024-08-10,80,79.2,Mobile
3989,4005,7,2024-07-23,6,5.9,Desktop
3990,4777,7,2024-09-13,88,87.1,Mobile
3991,1054,1,2024-08-30,51,50.0,Mobile
3992,1344,5,2025-01-04,72,49.7,Tablet
3993,1640,4,2025-03-14,98,61.6,Smart TV
3994,3477,3,2024-08-01,45,48.9,Mobile
3995,2562,7,2025-03-20,18,17.8,Smart TV
3996,3385,5,2024-07-14,41,28.3,Smart TV
3997,1718,6,2025-01-11,85,59.9,Smart TV
3998,3289,9,2025-02-27,24,24.5,Desktop
3999,492,10,2025-03-01,99,61.5,Mobile
4000,258,5,2024-09-02,84,57.9,Desktop
4001,2846,3,2025-03-12,29,31.5,Smart TV
4002,2850,10,2025-02-17,63,39.1,Mobile
4003,1405,4,2025-02-16,90,56.6,Mobile
4004,4062,6,2024-11-09,12,8.5,Mobile
4005,4166,8,2024-07-16,96,79.3,Tablet
4006,2124,4,2024-10-29,97,61.0,Desktop
4007,2298,6,2025-01-29,51,35.9,Tablet
4008,2074,8,2024-10-25,66,54.5,Smart TV
4009,2168,10,2025-03-28,104,64.6,Desktop
4010,3500,1,2024-10-23,44,43.1,Mobile
4011,72,1,2024-12-15,60,58.8,Desktop
4012,4476,7,2025-01-09,43,42.6,Desktop
4013,2991,8,2024-09-15,51,42.1,Tablet
4014,1867,8,2025-03-15,80,66.1,Smart TV
4015,170,5,2025-03-26,102,70.3,Mobile
4016,182,3,2024-10-09,20,21.7,Mobile
4017,2953,8,2024-10-08,25,20.7,Smart TV
4018,3565,4,2024-06-23,159,100.0,Mobile
4019,4699,7,2024-09-22,12,11.9,Desktop
4020,255,5,2025-01-12,124,85.5,Desktop
4021,2954,7,2024-07-24,22,21.8,Tablet
4022,1019,5,2024-12-19,56,38.6,Mobile
4023,3046,4,2024-07-01,38,23.9,Desktop
4024,2020,10,2025-02-16,81,50.3,Smart TV
4025,3768,5,2025-03-13,44,30.3,Smart TV
4026,1989,3,2025-01-05,92,100.0,Mobile
4027,2168,8,2025-03-19,80,66.1,Tablet
4028,2510,5,2024-11-29,91,62.8,Smart TV
4029,4154,8,2024-07-30,98,81.0,Desktop
4030,1582,8,2024-07-26,97,80.2,Tablet
4031,3600,5,2024-07-25,41,28.3,Desktop
4032,2293,3,2024-06-13,23,25.0,Desktop
4033,1710,4,2024-12-19,158,99.4,Desktop
4034,839,8,2025-01-23,54,44.6,Tablet
4035,2268,5,2024-06-21,12,8.3,Smart TV
4036,3004,7,2024-07-21,48,47.5,Mobile
4037,3095,3,2024-09-27,75,81.5,Mobile
4038,2869,2,2024-06-04,7,6.9,Desktop
4039,4941,3,2024-08-22,73,79.3,Mobile
4040,2392,8,2024-11-21,104,86.0,Smart TV
4041,1105,3,2025-01-13,72,78.3,Tablet
4042,2236,8,2024-09-02,66,54.5,Desktop
4043,2608,10,2024-10-14,58,36.0,Desktop
4044,1586,4,2024-08-08,121,76.1,Tablet
4045,4981,9,2025-01-01,32,32.7,Desktop
4046,981,2,2024-06-22,49,48.5,Mobile
4047,12,3,2025-02-06,53,57.6,Tablet
4048,2110,3,2024-09-08,13,14.1,Smart TV
4049,4664,9,2024-12-13,54,55.1,Smart TV
4050,560,4,2024-12-02,132,83.0,Smart TV
4051,913,8,2024-06-14,36,29.8,Smart TV
4052,4591,3,2025-03-18,5,5.4,Desktop
4053,3713,2,2024-09-22,76,75.2,Mobile
4054,424,10,2025-01-30,97,60.2,Desktop
4055,3681,4,2024-09-25,124,78.0,Mobile
4056,3903,3,2024-09-07,83,90.2,Smart TV
4057,2551,2,2025-02-20,99,98.0,Smart TV
4058,3719,1,2024-12-09,25,24.5,Mobile
4059,3375,9,2025-03-06,24,24.5,Mobile
4060,482,1,2025-01-28,82,80.4,Desktop
4061,4594,3,2025-01-31,8,8.7,Mobile
4062,4280,3,2025-03-27,20,21.7,Smart TV
4063,2010,6,2024-11-13,51,35.9,Tablet
4064,1922,1,2024-09-16,21,20.6,Mobile
4065,3806,6,2024-11-27,137,96.5,Mobile
4066,3650,8,2024-06-16,51,42.1,Desktop
4067,113,3,2025-03-10,30,32.6,Mobile
4068,4957,7,2024-10-23,5,5.0,Mobile
4069,97,8,2024-08-26,48,39.7,Smart TV
4070,197,2,2024-06-25,33,32.7,Tablet
4071,4475,9,2025-01-03,85,86.7,Tablet
4072,3970,6,2024-11-14,137,96.5,Smart TV
4073,41,9,2025-03-28,48,49.0,Smart TV
4074,2488,10,2024-11-19,29,18.0,Mobile
4075,1442,5,2024-10-06,117,80.7,Tablet
4076,2387,7,2024-12-19,84,83.2,Desktop
4077,4110,8,2025-01-06,27,22.3,Smart TV
4078,1023,2,2024-10-26,74,73.3,Desktop
4079,1852,1,2025-03-11,44,43.1,Smart TV
4080,2124,6,2024-12-23,16,11.3,Desktop
4081,3163,2,2024-10-12,67,66.3,Desktop
4082,4703,5,2024-10-25,56,38.6,Mobile
4083,3094,7,2025-01-16,96,95.0,Smart TV
4084,4555,1,2025-03-14,61,59.8,Tablet
4085,2949,10,2025-02-28,135,83.9,Smart TV
4086,618,8,2024-07-15,39,32.2,Mobile
4087,3578,7,2025-01-21,87,86.1,Desktop
4088,751,7,2025-02-14,42,41.6,Tablet
4089,4744,10,2025-01-17,65,40.4,Smart TV
4090,3873,4,2024-06-27,121,76.1,Mobile
4091,4711,3,2024-09-17,40,43.5,Mobile
4092,2179,7,2024-11-30,99,98.0,Desktop
4093,3593,5,2025-03-07,68,46.9,Mobile
4094,23,5,2024-10-28,117,80.7,Mobile
4095,4827,8,2024-09-11,85,70.2,Tablet
4096,4170,6,2025-01-15,22,15.5,Smart TV
4097,1462,7,2025-01-08,79,78.2,Desktop
4098,1303,1,2025-01-27,33,32.4,Desktop
4099,966,6,2024-08-12,132,93.0,Smart TV
4100,1513,7,2024-07-08,66,65.3,Desktop
4101,221,4,2025-03-10,6,3.8,Smart TV
4102,4145,8,2025-03-22,89,73.6,Smart TV
4103,3010,10,2024-09-28,34,21.1,Desktop
4104,2789,5,2024-12-16,51,35.2,Tablet
4105,4755,1,2025-03-04,5,4.9,Mobile
4106,4405,6,2024-09-17,130,91.5,Tablet
4107,1684,10,2024-06-16,16,9.9,Desktop
4108,2015,5,2024-12-25,23,15.9,Smart TV
4109,4820,4,2025-02-19,37,23.3,Smart TV
4110,4392,7,2024-10-15,98,97.0,Tablet
4111,227,8,2025-02-11,109,90.1,Mobile
4112,204,7,2025-02-11,10,9.9,Smart TV
4113,2278,7,2024-10-01,17,16.8,Desktop
4114,417,8,2024-10-21,9,7.4,Mobile
4115,2325,8,2024-09-09,44,36.4,Tablet
4116,676,9,2024-12-13,61,62.2,Desktop
4117,3756,9,2025-01-10,94,95.9,Desktop
4118,3916,2,2025-02-06,50,49.5,Smart TV
4119,2663,1,2024-10-09,99,97.1,Smart TV
4120,3516,9,2024-08-02,60,61.2,Desktop
4121,4092,5,2024-11-05,143,98.6,Mobile
4122,4007,5,2025-02-15,48,33.1,Smart TV
4123,2054,4,2024-07-26,21,13.2,Tablet
4124,1698,3,2024-10-11,58,63.0,Desktop
4125,1320,2,2024-08-09,86,85.1,Desktop
4126,4795,4,2025-02-24,152,95.6,Desktop
4127,4614,2,2024-06-13,45,44.6,Mobile
4128,1007,8,2024-09-17,94,77.7,Desktop
4129,2238,1,2025-02-17,42,41.2,Smart TV
4130,3715,6,2025-02-03,112,78.9,Mobile
4131,905,6,2025-01-24,73,51.4,Tablet
4132,2431,7,2024-11-09,5,5.0,Tablet
4133,1890,9,2025-03-23,80,81.6,Mobile
4134,2541,2,2024-12-07,56,55.4,Tablet
4135,3688,7,2024-12-22,67,66.3,Smart TV
4136,3548,8,2024-12-15,97,80.2,Tablet
4137,3229,5,2024-06-24,128,88.3,Smart TV
4138,4098,3,2024-11-23,6,6.5,Desktop
4139,2547,10,2024-11-16,116,72.0,Smart TV
4140,4023,3,2024-12-04,14,15.2,Mobile
4141,4255,5,2025-02-09,142,97.9,Desktop
4142,4107,10,2025-02-05,147,91.3,Desktop
4143,2451,8,2024-10-20,51,42.1,Desktop
4144,3532,3,2024-07-10,5,5.4,Smart TV
4145,4976,1,2024-08-27,58,56.9,Tablet
4146,3538,4,2024-10-20,139,87.4,Mobile
4147,3924,1,2024-08-11,53,52.0,Smart TV
4148,1657,7,2025-03-27,60,59.4,Mobile
4149,719,4,2024-10-10,46,28.9,Desktop
4150,729,1,2025-03-06,29,28.4,Desktop
4151,1981,10,2024-06-11,66,41.0,Mobile
4152,4165,2,2024-10-13,19,18.8,Mobile
4153,2062,7,2025-02-12,50,49.5,Smart TV
4154,4081,6,2024-11-11,138,97.2,Smart TV
4155,2913,3,2024-08-18,42,45.7,Tablet
4156,613,2,2024-10-20,48,47.5,Desktop
4157,3748,7,2024-10-08,82,81.2,Smart TV
4158,4287,8,2024-09-17,95,78.5,Smart TV
4159,4685,2,2025-03-07,62,61.4,Desktop
4160,730,9,2024-10-02,63,64.3,Smart TV
4161,3476,6,2025-01-08,106,74.6,Desktop
4162,4712,4,2024-11-29,143,89.9,Tablet
4163,3801,5,2025-03-01,22,15.2,Desktop
4164,377,6,2024-08-02,104,73.2,Mobile
4165,2161,7,2025-01-04,21,20.8,Smart TV
4166,1378,8,2024-09-09,58,47.9,Tablet
4167,1126,9,2025-01-07,41,41.8,Smart TV
4168,4833,2,2025-01-21,67,66.3,Desktop
4169,4626,7,2024-06-25,66,65.3,Mobile
4170,4051,1,2024-07-10,21,20.6,Mobile
4171,1043,10,2024-06-05,85,52.8,Desktop
4172,3721,9,2024-08-21,89,90.8,Mobile
4173,2993,3,2024-07-09,20,21.7,Mobile
4174,3136,5,2024-08-27,95,65.5,Smart TV
4175,1499,5,2024-08-17,111,76.6,Mobile
4176,2758,2,2025-01-04,55,54.5,Tablet
4177,4929,4,2024-09-17,65,40.9,Smart TV
4178,1276,1,2024-10-26,71,69.6,Desktop
4179,1051,3,2024-11-13,54,58.7,Desktop
4180,2266,9,2024-06-08,16,16.3,Desktop
4181,4052,1,2024-11-08,87,85.3,Smart TV
4182,2326,10,2024-07-04,139,86.3,Smart TV
4183,1157,3,2024-10-23,12,13.0,Smart TV
4184,404,4,2025-02-05,93,58.5,Smart TV
4185,4918,6,2024-09-17,8,5.6,Desktop
4186,444,3,2025-03-27,70,76.1,Tablet
4187,2171,1,2024-10-17,22,21.6,Mobile
4188,705,5,2024-06-13,56,38.6,Mobile
4189,789,8,2025-03-13,66,54.5,Desktop
4190,1979,4,2024-08-06,89,56.0,Tablet
4191,1808,8,2025-02-06,85,70.2,Tablet
4192,2108,6,2025-01-12,92,64.8,Tablet
4193,1043,2,2025-01-14,61,60.4,Smart TV
4194,2766,8,2024-11-12,33,27.3,Smart TV
4195,2361,9,2025-01-26,18,18.4,Mobile
4196,3329,3,2025-01-06,54,58.7,Mobile
4197,4753,6,2024-09-20,68,47.9,Desktop
4198,1469,10,2025-01-23,73,45.3,Mobile
4199,2833,3,2024-07-01,13,14.1,Mobile
4200,1824,4,2024-10-06,70,44.0,Mobile
4201,3872,7,2025-03-04,25,24.8,Smart TV
4202,2360,9,2025-01-15,28,28.6,Tablet
4203,4629,4,2024-07-06,60,37.7,Desktop
4204,356,10,2024-09-22,159,98.8,Tablet
4205,4920,2,2024-07-27,93,92.1,Desktop
4206,4911,8,2024-10-03,49,40.5,Smart TV
4207,718,6,2024-10-26,123,86.6,Desktop
4208,734,2,2025-01-02,99,98.0,Desktop
4209,3208,3,2024-11-14,9,9.8,Mobile
4210,2262,1,2024-10-07,5,4.9,Desktop
4211,1767,7,2024-12-18,37,36.6,Smart TV
4212,1723,5,2024-08-22,69,47.6,Tablet
4213,2072,10,2024-08-15,28,17.4,Desktop
4214,462,1,2025-01-24,85,83.3,Desktop
4215,3261,3,2025-02-12,61,66.3,Desktop
4216,3784,6,2025-02-16,45,31.7,Mobile
4217,4468,9,2024-11-11,62,63.3,Tablet
4218,4929,2,2024-09-20,12,11.9,Desktop
4219,1787,9,2024-06-21,52,53.1,Mobile
4220,356,1,2024-07-01,80,78.4,Tablet
4221,2803,4,2025-02-19,40,25.2,Tablet
4222,2710,8,2024-10-24,62,51.2,Tablet
4223,988,6,2025-02-01,110,77.5,Desktop
4224,2532,9,2025-01-23,89,90.8,Mobile
4225,2247,4,2025-01-02,79,49.7,Desktop
4226,2352,4,2024-12-11,52,32.7,Smart TV
4227,2336,7,2024-07-04,72,71.3,Smart TV
4228,1645,5,2024-11-18,110,75.9,Mobile
4229,4056,8,2024-09-13,45,37.2,Smart TV
4230,3002,2,2024-07-26,70,69.3,Tablet
4231,3168,7,2024-12-01,77,76.2,Smart TV
4232,2681,10,2024-12-28,109,67.7,Mobile
4233,1874,1,2024-09-21,86,84.3,Tablet
4234,1494,6,2025-03-19,44,31.0,Tablet
4235,2100,5,2024-08-11,137,94.5,Mobile
4236,1309,1,2024-09-03,77,75.5,Desktop
4237,2176,6,2024-11-21,28,19.7,Smart TV
4238,3017,8,2024-09-10,80,66.1,Tablet
4239,3971,3,2024-12-21,34,37.0,Tablet
4240,575,1,2024-10-24,39,38.2,Desktop
4241,1754,7,2024-06-30,44,43.6,Desktop
4242,379,10,2025-03-07,125,77.6,Mobile
4243,1272,4,2024-08-31,129,81.1,Desktop
4244,1641,2,2024-12-03,7,6.9,Desktop
4245,4966,5,2024-08-18,53,36.6,Desktop
4246,270,10,2024-07-15,99,61.5,Smart TV
4247,1091,10,2025-03-13,105,65.2,Smart TV
4248,3544,1,2024-11-16,63,61.8,Desktop
4249,4471,10,2025-01-26,18,11.2,Desktop
4250,3301,5,2025-01-21,132,91.0,Mobile
4251,4144,1,2024-08-19,61,59.8,Smart TV
4252,3531,5,2024-12-18,107,73.8,Tablet
4253,4604,10,2024-09-22,84,52.2,Tablet
4254,4630,1,2024-11-06,92,90.2,Desktop
4255,4142,9,2024-08-21,57,58.2,Smart TV
4256,2679,1,2024-11-19,72,70.6,Desktop
4257,1354,6,2025-03-20,114,80.3,Tablet
4258,3116,3,2025-03-17,53,57.6,Desktop
4259,2683,4,2025-01-16,41,25.8,Desktop
4260,2492,8,2024-12-29,36,29.8,Desktop
4261,2216,8,2025-01-26,12,9.9,Desktop
4262,2076,4,2024-10-07,66,41.5,Tablet
4263,864,7,2024-06-24,55,54.5,Smart TV
4264,4912,2,2024-12-15,43,42.6,Mobile
4265,3101,9,2025-02-18,11,11.2,Tablet
4266,4497,3,2024-12-15,69,75.0,Tablet
4267,2227,10,2024-10-07,48,29.8,Smart TV
4268,2014,1,2024-12-02,101,99.0,Mobile
4269,2655,9,2024-12-31,59,60.2,Mobile
4270,2238,4,2024-06-25,81,50.9,Desktop
4271,4461,4,2024-10-05,30,18.9,Mobile
4272,4746,2,2024-09-06,55,54.5,Smart TV
4273,4798,8,2024-07-05,58,47.9,Desktop
4274,4046,4,2024-10-05,131,82.4,Mobile
4275,1293,2,2024-08-21,91,90.1,Mobile
4276,1762,2,2024-07-20,54,53.5,Smart TV
4277,49,3,2024-08-18,8,8.7,Desktop
4278,2981,10,2024-08-17,30,18.6,Desktop
4279,1986,2,2024-12-20,29,28.7,Desktop
4280,40,2,2025-03-11,42,41.6,Desktop
4281,3974,2,2024-06-24,26,25.7,Desktop
