campaign_id,movie_id,channel,spend_usd,impressions,clicks,conversions,campaign_month
3976,8,Social Media,76482.38,1425128,54979,3994,2025-03
3977,6,Search Ads,49768.57,185737,7680,957,2025-03
3978,3,Influencer,93060.98,554292,20053,913,2024-07
3979,4,Influencer,56740.03,3903451,39466,3053,2025-03
3980,5,Search Ads,28721.7,2680681,124711,5574,2024-12
3981,3,TV,96012.76,4697230,86190,7248,2025-02
3982,1,Influencer,47114.26,776066,11286,748,2024-11
3983,8,Display,82865.45,2070174,23750,710,2024-11
3984,10,Email,34288.62,4496128,196871,23204,2025-01
3985,9,TV,55417.79,3715096,83623,10576,2025-01
3986,9,Search Ads,74548.22,2067009,35077,2309,2025-04
3987,7,Influencer,92192.22,3936977,28339,3694,2024-10
3988,10,Email,18900.97,3892175,56502,6682,2025-02
3989,5,TV,9386.12,3015296,116088,15541,2024-07
3990,7,TV,11854.67,4832942,149373,16310,2024-11
3991,4,Display,44923.98,114940,5565,439,2024-07
3992,4,Email,69739.15,3730737,144558,7997,2025-03
3993,10,Influencer,44847.47,341219,2030,87,2024-07
3994,1,Email,99696.7,3463855,68452,4379,2024-09
3995,2,Display,72474.16,3226622,136235,11805,2024-10
3996,8,Influencer,35551.87,4179247,50128,4411,2024-08
3997,7,Email,65138.16,4263004,124921,9143,2024-12
3998,3,Social Media,67407.44,1894070,85279,7765,2025-01
3999,3,Email,9403.27,4850939,98358,11098,2024-09
4000,9,TV,69987.36,3706649,126989,16751,2024-08
4001,1,Display,84645.25,296325,8638,234,2024-12
4002,5,Search Ads,24868.62,4064710,178215,25790,2024-09
4003,7,Search Ads,47741.0,4996208,212038,24386,2025-01
4004,3,Display,88790.6,2309945,40058,1996,2025-03
4005,10,Search Ads,79430.99,4387878,89786,7446,2025-01
4006,8,Search Ads,99536.3,1221220,32792,2608,2024-07
4007,2,Display,68061.34,1702281,78996,2042,2024-12
4008,2,Display,4689.49,3785114,168036,10901,2024-10
4009,6,Social Media,82488.81,1124478,38113,4496,2025-02
4010,8,Email,95086.23,3928613,34787,3187,2025-04
4011,2,Social Media,26320.95,1494308,22016,3111,2024-11
4012,10,Social Media,6581.21,4072494,198688,6479,2025-04
4013,7,TV,73186.98,3718303,77180,11232,2025-03
4014,5,Email,22805.98,3381747,141540,11669,2025-01
4015,4,Email,59394.54,4711277,229278,30572,2025-03
4016,3,Search Ads,90298.39,3324383,66571,5337,2024-10
4017,10,Search Ads,89934.72,1623254,10200,895,2025-03
4018,7,Display,89301.11,4656985,127693,8518,2025-01
4019,8,TV,51920.45,1321318,54875,2540,2024-09
4020,8,Influencer,80450.99,2052735,32820,1235,2024-07
4021,8,TV,51726.34,695785,3803,353,2024-07
4022,1,TV,20792.31,2323406,44132,4511,2025-02
4023,4,Email,90483.88,1643465,64450,9201,2024-12
4024,7,Influencer,19705.65,2732734,129538,7903,2024-12
4025,10,Social Media,70968.83,4217598,149879,13582,2024-12
4026,7,Display,5345.27,1323392,59046,6978,2025-02
4027,1,Influencer,38727.54,3448593,59049,4245,2024-10
4028,1,TV,3754.69,3934892,74467,8940,2024-07
4029,3,Email,63408.87,3650850,123630,6066,2025-04
4030,2,Search Ads,28131.24,4626315,168605,4585,2024-10
4031,5,Search Ads,52561.25,3983557,138475,18362,2025-03
4032,6,Social Media,95856.83,2255652,28645,2540,2025-02
4033,6,Influencer,63085.85,3055756,74202,5327,2025-03
4034,2,Display,70320.29,3450157,108488,3932,2024-12
4035,1,Email,93161.3,3651061,56918,4932,2024-09
4036,2,Display,26369.17,3788325,149071,20033,2024-07
4037,8,Display,38191.51,2424568,75059,2974,2024-08
4038,3,TV,39125.08,2947693,47375,5482,2025-01
4039,6,Social Media,44226.36,1476400,35663,4372,2025-04
4040,3,Display,68373.31,3940938,96132,3102,2025-01
4041,8,Social Media,89390.04,2640926,13386,1636,2024-12
4042,9,TV,58233.77,888425,34369,4155,2025-02
4043,4,Search Ads,41450.44,1799458,33228,3029,2024-09
4044,8,TV,21570.34,4292565,67733,5200,2024-10
4045,3,Social Media,47477.75,741451,22687,2893,2025-01
4046,7,TV,1272.46,2972237,54825,1308,2025-03
4047,2,Social Media,18417.12,1727203,59300,7585,2024-10
4048,2,Search Ads,29082.22,1447092,34685,3998,2025-03
4049,5,Influencer,92971.86,3704853,110799,15341,2024-08
4050,7,Search Ads,64547.68,2848257,75397,4563,2025-04
4051,6,TV,48151.92,120027,1656,211,2024-09
4052,6,Social Media,62979.74,3813622,177164,17267,2024-08
4053,4,Search Ads,46932.46,1272156,34184,1628,2025-04
4054,2,Search Ads,71089.92,3517125,153335,18236,2024-08
4055,9,Influencer,52911.5,4530469,72909,5074,2024-11
4056,4,Influencer,91916.58,1301195,56803,4896,2024-08
4057,7,Social Media,42736.32,2548466,53548,4339,2024-11
4058,5,Search Ads,11744.33,469305,4221,215,2024-12
4059,8,Social Media,93730.39,4199979,36026,2652,2024-11
4060,2,Social Media,71346.93,1435208,53929,3649,2025-04
4061,5,Search Ads,32440.38,3798794,72557,6204,2024-07
4062,10,Email,41514.32,3719074,172871,7538,2024-11
4063,3,Social Media,24200.09,4277632,174470,22987,2025-04
4064,8,Influencer,55439.43,3580874,161077,20228,2024-11
4065,10,Search Ads,70162.67,4273687,58406,5453,2024-11
4066,4,TV,16523.09,4332923,211581,6626,2025-01
4067,3,Influencer,16663.59,1828295,54026,7336,2025-03
4068,8,Search Ads,45880.99,4105013,120324,15304,2024-08
4069,8,Email,97157.14,2654496,118367,5914,2024-10
4070,1,TV,25148.06,4860239,177295,23904,2024-10
4071,7,Search Ads,87488.98,3712396,106958,9240,2024-07
4072,9,Influencer,94904.02,239297,6176,207,2025-03
4073,9,Search Ads,52902.5,3335876,77374,2562,2025-01
4074,1,Search Ads,48057.05,3450644,121638,6267,2024-11
4075,1,Search Ads,87500.75,2281836,51185,6150,2025-02
4076,5,Influencer,38410.58,91074,3075,249,2024-07
4077,1,Display,20413.58,1751185,31730,3589,2025-04
4078,6,Display,89493.4,264336,10638,650,2024-11
4079,10,Social Media,72193.66,3248668,82051,3617,2025-01
4080,10,Influencer,56772.02,1249764,15804,527,2024-07
4081,2,Search Ads,22084.53,1218376,30012,848,2025-03
4082,7,TV,56298.56,4711524,168282,6884,2025-01
4083,3,Search Ads,17978.72,1257506,17289,1629,2025-01
4084,9,Search Ads,42609.3,2974126,64899,3169,2025-02
4085,10,Influencer,65806.6,2706178,71575,8486,2025-02
4086,9,TV,67532.14,1996996,36862,4606,2025-04
4087,6,Search Ads,87902.81,2014049,65751,6033,2024-08
4088,6,Influencer,99547.38,2150919,95207,8910,2025-04
4089,1,Search Ads,20545.64,3533873,111269,10244,2025-03
4090,10,Email,37524.53,2199908,56022,2246,2025-04
4091,5,TV,66851.36,2122568,85374,3015,2024-12
4092,8,Influencer,75321.68,4322182,88907,3166,2024-07
4093,9,TV,82074.28,2474002,110484,13847,2024-08
4094,1,Search Ads,78830.1,4952124,167640,21372,2025-04
4095,2,Email,4870.24,4421746,171821,5230,2024-07
4096,9,Search Ads,46407.53,1153151,35225,3237,2024-08
4097,1,Email,52901.72,45363,300,39,2025-02
4098,9,Display,25509.29,4036994,65506,3024,2024-08
4099,10,Influencer,28702.77,347296,11006,784,2024-11
4100,3,Email,25171.93,1518443,19565,464,2024-11
4101,3,TV,29009.47,4561590,190780,10013,2025-02
4102,2,TV,71051.46,3676952,140846,4634,2024-12
4103,2,TV,7204.45,2096032,48902,3480,2024-10
4104,4,Search Ads,3242.24,3976354,127031,3876,2025-03
4105,4,TV,26446.56,1919198,70751,8100,2024-08
4106,3,Email,52662.72,2407239,60025,2064,2024-07
4107,9,Influencer,39625.78,1241067,39638,1841,2024-12
4108,8,Display,68880.46,2481800,18241,1005,2025-04
4109,9,Search Ads,25552.73,1439469,64389,7696,2025-03
4110,10,Email,69410.62,884780,25125,2325,2025-01
4111,2,Search Ads,58352.37,4601252,207013,11354,2025-01
4112,7,Influencer,65749.01,3544382,58774,6049,2024-08
4113,2,Social Media,15576.91,573931,21991,1821,2024-12
4114,9,TV,17240.4,681459,13506,590,2024-10
4115,10,TV,8005.59,1063670,16179,903,2025-04
4116,10,Display,17315.39,2146109,94837,6634,2024-12
4117,6,Social Media,82082.55,2067511,11508,1420,2025-02
4118,10,TV,64092.65,1591251,10132,694,2025-02
4119,7,Influencer,45432.61,971184,16419,1670,2024-08
4120,3,Social Media,92287.92,572468,11135,1194,2024-11
4121,8,Email,95582.41,2581437,47162,3426,2024-08
4122,7,Influencer,22010.32,4083838,181631,13506,2025-04
4123,10,Social Media,78798.58,2559245,95021,11502,2024-12
4124,3,Email,69068.0,2646133,32628,2576,2025-03
4125,2,Search Ads,65310.4,3495509,48916,5189,2024-11
4126,2,Display,20999.7,4715863,43401,1729,2024-07
4127,5,TV,48138.7,1240203,27676,661,2024-07
4128,7,Influencer,22233.44,3423989,100445,2008,2025-02
4129,2,Search Ads,16907.99,2997840,106548,4720,2024-08
4130,5,Search Ads,4660.8,1551191,60394,7246,2025-02
4131,10,Display,19459.44,543726,12480,1500,2024-11
4132,6,Email,46635.26,716275,16596,1038,2024-10
4133,5,TV,80172.52,3678091,116961,16741,2025-03
4134,9,Display,2529.53,4086836,31964,2777,2025-03
4135,8,Display,92611.07,4068938,104328,2562,2024-10
4136,4,Email,19449.32,1258072,18115,813,2024-08
4137,6,Email,88035.74,1316843,50330,5894,2024-11
4138,7,Search Ads,69533.15,1549088,27763,2438,2024-09
4139,7,Influencer,52114.22,843119,20699,2435,2025-03
4140,9,Display,95437.04,1482552,39008,790,2024-12
4141,7,Social Media,92546.06,1374374,11047,1258,2025-03
4142,2,TV,5072.84,3262502,22946,3087,2025-02
4143,9,Influencer,27833.72,1157452,47552,2552,2025-04
4144,9,Search Ads,55468.67,1007742,22329,2495,2024-11
4145,6,TV,50596.63,2466845,31083,2306,2024-07
4146,6,Display,29962.21,1054929,31878,1980,2024-12
4147,3,Influencer,48291.24,858082,40763,3744,2025-03
4148,7,Influencer,24301.09,3604841,110357,10884,2024-12
4149,4,Search Ads,33291.27,2996957,148623,10405,2024-12
4150,9,TV,16138.98,1539308,36851,2256,2024-09
4151,7,Search Ads,38718.42,814025,29364,4151,2024-12
4152,7,Social Media,5439.52,3164378,93844,4244,2024-09
4153,4,Email,41508.92,1054224,46844,6451,2024-10
4154,10,Social Media,48434.15,1118128,16179,939,2024-07
4155,10,TV,1250.7,2146264,58361,6866,2024-11
4156,9,Display,95581.94,1324735,59896,5119,2024-10
4157,3,Search Ads,5071.36,4796983,34099,3463,2024-10
4158,7,Social Media,38816.71,979286,16126,889,2024-12
4159,10,TV,18867.43,2916764,63667,3943,2025-01
4160,5,TV,50213.55,4119777,112092,3428,2025-03
4161,2,Social Media,6879.37,2316362,28579,3892,2024-07
4162,2,TV,63034.91,82167,3759,496,2025-03
4163,4,TV,18050.62,3103819,89131,4146,2025-03
4164,9,Influencer,45009.7,4823034,68309,7082,2024-07
4165,7,Display,30918.91,4761817,188766,27144,2025-01
4166,3,TV,85009.15,3087780,80376,8518,2025-01
4167,9,TV,88969.09,1010970,45730,6238,2024-07
4168,4,Search Ads,26474.14,3129896,52701,2095,2024-11
4169,7,TV,96439.69,405639,15055,1656,2024-10
4170,7,Search Ads,36704.13,4456256,81548,6688,2024-10
4171,10,Display,39766.14,1296606,36883,1463,2024-07
4172,7,Display,46965.82,1944117,37558,3054,2025-04
4173,6,TV,96946.03,2500118,40182,2853,2024-08
4174,10,Email,79718.13,4917963,90537,12682,2024-10
4175,9,Display,27905.35,3253792,162052,12925,2024-10
4176,4,Search Ads,46193.99,3063339,40597,4545,2024-07
4177,8,Display,65520.72,441805,18170,1374,2024-09
4178,6,TV,96537.81,3875598,34697,3538,2025-01
4179,2,Search Ads,59685.51,2334040,98974,8232,2025-01
4180,4,Search Ads,49043.58,3544681,71005,5761,2024-08
4181,1,Social Media,68012.0,242971,6414,633,2025-01
4182,3,TV,51005.12,1373424,33826,868,2024-08
4183,9,Display,72590.47,1416508,21172,2026,2024-08
4184,1,Display,16671.61,4236289,125067,11626,2024-12
4185,4,Display,39988.19,1996922,30674,3994,2025-03
4186,5,Social Media,86642.83,1679473,11582,1698,2025-03
4187,7,Email,43778.67,2655948,72069,10783,2024-07
4188,10,TV,20625.16,3229624,87617,2434,2024-08
4189,6,Email,99041.38,4735756,172561,10898,2024-11
4190,7,Search Ads,69613.34,134697,2448,171,2025-04
4191,10,Email,5316.71,3024414,109021,7130,2024-09
4192,5,Search Ads,39917.21,3119284,99045,5558,2024-07
4193,2,Search Ads,46957.66,3745018,98181,6989,2024-07
4194,6,Display,23289.97,3423433,117501,3970,2025-02
4195,3,Search Ads,49709.78,781693,31861,2918,2024-11
4196,3,Influencer,49879.33,1667080,12994,1210,2024-07
4197,2,Search Ads,72066.41,3152750,57448,2658,2025-03
4198,9,Social Media,73316.97,4556681,60767,3344,2024-07
4199,1,Search Ads,19178.06,2609034,24297,1021,2024-12
4200,9,Email,89559.68,2596317,34124,3517,2025-04
4201,3,Display,32042.27,335842,14149,413,2024-11
4202,9,Email,30541.35,1818851,88036,8460,2025-02
4203,7,TV,4072.71,3953847,136276,12096,2024-12
4204,6,Email,21958.39,817826,10504,1111,2024-09
4205,5,Influencer,45496.9,1679432,37290,1622,2024-07
4206,8,TV,12452.67,469979,7160,221,2024-11
4207,2,Influencer,96241.04,4227604,194104,4614,2025-02
4208,4,Social Media,91514.44,3696872,109195,7595,2025-02
4209,10,Display,50501.32,4404162,27365,1769,2024-10
4210,4,Email,22597.56,4452289,175677,10393,2025-04
4211,2,Email,45638.66,1724140,35464,4092,2024-12
4212,8,Influencer,80299.02,2140140,19208,2205,2024-09
4213,1,Influencer,64238.29,4557652,151653,9272,2024-09
4214,3,TV,17123.58,3192144,68362,7064,2024-10
4215,5,Influencer,89891.1,4233072,42740,5058,2024-10
4216,9,TV,19251.74,2919445,59165,5815,2024-07
4217,9,Email,33655.13,1727849,45353,5605,2024-08
4218,6,TV,96607.44,1417335,16831,1931,2025-04
4219,1,Social Media,22476.44,2819502,96402,5333,2024-12
4220,1,Email,43868.46,960559,47141,1487,2025-03
4221,8,Social Media,94161.34,3202229,88992,6402,2024-11
4222,3,Influencer,42514.55,4234289,73591,7838,2025-04
4223,2,Influencer,40240.22,18969,559,20,2025-01
4224,3,TV,45576.86,2046122,68228,5647,2025-01
4225,2,Email,21937.1,3689134,48986,2263,2024-07
4226,6,Social Media,52546.48,249122,8511,214,2025-02
4227,7,Social Media,41016.2,3732633,75769,2297,2024-07
4228,10,Influencer,94292.09,1079925,28943,3913,2025-03
4229,2,Influencer,79814.33,2038700,30357,2938,2024-10
4230,9,TV,68818.32,4322148,38161,979,2024-09
4231,2,Search Ads,78103.14,2047786,48270,4760,2024-07
4232,1,Influencer,80041.95,4132391,127369,11971,2024-10
4233,9,Email,16726.7,2279016,22980,2798,2024-10
4234,8,TV,78435.43,3955452,142537,3794,2024-11
4235,3,TV,81920.59,197818,3163,419,2024-09
4236,6,Email,25392.23,1461173,50981,1625,2024-10
4237,10,Search Ads,54743.29,163581,6837,251,2024-10
4238,2,Email,42713.26,3737597,148771,13151,2025-01
4239,3,Search Ads,56430.21,3642744,137293,13470,2025-01
4240,6,TV,83780.45,2120647,27224,2250,2024-11
4241,7,Social Media,73923.04,314526,2910,433,2024-09
4242,1,Email,44516.81,1980531,75557,9215,2024-10
4243,2,TV,41887.27,3624121,29640,4236,2024-10
4244,10,Social Media,94132.2,1737806,84334,8881,2025-04
4245,7,Influencer,39503.01,4931659,102689,5942,2025-01
4246,9,TV,15950.23,1315208,58193,1223,2024-07
4247,6,Display,92808.22,3727091,59047,4421,2024-08
4248,8,TV,9195.72,3805591,145556,7802,2024-11
4249,6,Email,61563.34,617630,24232,859,2024-10
4250,8,Search Ads,62603.7,1053353,22083,2233,2025-01
4251,1,TV,86088.61,1923173,78055,9163,2025-02
4252,10,Email,5626.03,962665,32046,3224,2024-07
4253,7,Social Media,64343.29,351679,14668,1096,2024-07
4254,1,Email,89016.99,906198,34422,2622,2025-04
4255,5,Email,20392.88,4421247,32361,2108,2024-09
4256,3,Social Media,9634.82,4407988,85542,3008,2024-10
4257,6,Search Ads,96460.85,3253837,137586,10361,2024-10
4258,5,TV,38288.43,3563135,64504,4903,2024-09
4259,6,Email,1281.13,3760702,81438,4609,2024-09
4260,3,Email,25205.93,4763032,208209,23371,2024-08
4261,1,TV,33114.56,3293508,91145,13618,2025-02
4262,4,Influencer,15217.59,2807618,68780,1629,2025-03
4263,9,Social Media,62103.43,2723881,15718,1637,2024-12
4264,2,Influencer,8841.93,86873,3400,231,2024-10
4265,2,TV,9386.77,2394979,46096,2788,2024-12
4266,9,Email,50991.07,1080087,12084,472,2025-02
4267,1,Display,70964.43,83007,1041,96,2024-08
4268,3,Influencer,61293.09,3098347,74184,4799,2024-12
4269,9,Social Media,93277.52,3164292,36775,2293,2024-10
4270,9,Influencer,74884.62,3193527,74683,2311,2024-07
4271,10,Email,6114.8,3849884,46143,6444,2024-12
4272,6,Email,15390.25,1163592,50235,1889,2025-01
4273,1,Email,68508.62,904854,31866,3367,2024-12
4274,8,Display,68518.44,4223703,173908,9411,2024-12
4275,3,TV,83378.69,1365226,30217,1064,2024-09
4276,7,Influencer,64898.43,4890699,56437,1907,2025-02
4277,9,Search Ads,41188.84,3756753,72255,9139,2024-08
4278,5,Influencer,8910.61,4476671,190304,7908,2025-04
4279,6,Social Media,25515.78,1570598,23036,1333,2024-08
4280,2,Display,54985.48,3637130,71466,6290,2025-01
4281,10,Email,92276.59,4651685,175560,4596,2025-01
4282,4,Email,41661.01,929148,14085,650,2025-01
4283,1,Display,15430.91,1491794,13221,1815,2024-11
4284,10,Email,47595.09,1127983,39853,4214,2025-03
4285,3,TV,47429.4,111107,3941,436,2024-08
4286,2,Email,24443.73,1877592,13627,872,2024-08
4287,3,Email,60383.13,3042298,98765,4548,2024-08
4288,4,Influencer,21602.57,1907188,55349,8131,2025-04
4289,4,Influencer,45636.85,2434254,59736,2382,2024-12
4290,4,Email,47921.71,1025294,11083,866,2024-07
4291,10,TV,89772.31,2641406,36052,3361,2024-07
4292,7,Display,77668.23,1443482,34561,3416,2024-12
4293,4,Social Media,3123.51,4758272,225458,28845,2024-07
4294,8,Display,10793.71,1658082,49500,7360,2024-09
4295,1,TV,67471.63,1286270,7275,1009,2024-10
4296,2,Social Media,86698.23,1463992,41281,2007,2024-07
4297,10,Email,87331.96,3885801,70622,2821,2025-01
4298,5,Display,70425.5,2432427,114434,12032,2024-08
4299,3,Social Media,25426.83,369774,15252,1886,2025-01
4300,10,Display,11517.9,1531084,42426,2181,2024-07
4301,9,Search Ads,79511.17,913503,20528,1148,2024-08
4302,6,TV,19427.56,273529,6256,185,2025-03
4303,2,TV,89349.81,4433199,191868,19896,2024-07
4304,7,TV,79874.77,2891013,37475,949,2024-08
4305,2,Email,14832.42,3286126,139741,15131,2024-09
4306,6,TV,25782.84,4627470,113326,3474,2025-03
4307,5,Search Ads,19137.99,535157,7503,829,2025-03
4308,8,Search Ads,94256.19,1676457,25702,585,2025-02
4309,5,Display,85500.05,1798020,34066,1883,2024-11
4310,6,TV,2140.78,1629266,77436,5113,2024-11
4311,3,Influencer,69725.16,1084391,11008,661,2024-10
4312,7,Social Media,33981.62,2144002,48699,1400,2024-08
4313,7,Influencer,89520.16,425517,6759,473,2024-08
4314,2,Social Media,14498.32,2951803,104518,8166,2024-07
4315,6,TV,63894.1,1655618,15534,2126,2025-04
4316,1,Influencer,1877.68,1502353,9797,1437,2025-03
4317,2,Display,39635.79,4833154,96430,5648,2024-12
4318,8,TV,70097.93,3040131,58532,8175,2025-02
4319,7,Social Media,35730.3,2319045,109756,3932,2025-02
4320,7,Display,9618.34,4129950,51382,1560,2024-10
4321,6,Email,59258.02,3599414,47021,4576,2025-04
4322,5,Influencer,99358.92,498782,9070,971,2025-02
4323,10,Search Ads,8585.82,1209358,31738,634,2025-04
4324,5,Email,38822.86,2299162,22032,1790,2025-04
4325,7,Social Media,28766.81,1038617,43348,3010,2025-02
4326,1,TV,32415.03,991214,9425,1352,2024-07
4327,9,Search Ads,7503.65,1218129,46869,6665,2025-02
4328,1,Search Ads,4851.69,2939616,110913,15954,2025-03
4329,1,Email,81604.25,3062613,71039,10367,2024-10
4330,6,Email,71270.0,4891643,165420,4445,2024-08
4331,8,Social Media,22657.71,578907,13023,1151,2024-09
4332,4,Search Ads,5618.41,459594,4566,178,2025-02
4333,5,Display,8967.59,1914522,22631,2215,2025-01
4334,4,Social Media,69076.93,1006692,11322,816,2024-08
4335,8,TV,93022.53,3314999,102412,8369,2024-08
4336,3,Social Media,96679.84,1098796,26147,3573,2024-11
4337,8,Email,36098.27,3239810,84210,4763,2024-07
4338,9,Display,17707.73,3412843,35885,3794,2024-08
4339,5,Display,55716.8,3176450,26104,3373,2024-08
4340,10,Influencer,50253.37,792400,27491,3615,2025-03
4341,5,Email,78303.59,3484130,153751,12363,2025-04
4342,3,Display,77535.61,4025167,59541,5492,2024-12
4343,10,Display,69356.0,1022561,44567,3664,2024-10
4344,4,TV,57248.8,589100,15830,671,2025-03
4345,6,Influencer,50594.81,1970208,34145,3658,2025-01
4346,7,Influencer,17219.42,1782474,51530,4488,2024-09
4347,9,Display,46194.28,1082002,10958,1183,2024-10
4348,5,Search Ads,47973.07,2510437,32101,3321,2024-12
4349,8,Influencer,88029.24,3583487,177541,15451,2025-04
4350,1,Email,26209.84,3314659,36297,3436,2025-02
4351,8,Search Ads,60089.42,3280499,62067,5672,2024-10
4352,7,Email,29199.16,3159100,38658,2204,2024-11
4353,4,Social Media,13428.39,3826150,151465,6262,2024-10
4354,6,Social Media,89566.57,2322579,106620,2158,2024-09
4355,10,Search Ads,73785.68,2173288,104555,7739,2024-12
4356,5,Social Media,79539.15,2507231,81094,3688,2024-10
4357,3,Social Media,75851.0,1346726,33342,1593,2024-10
4358,7,Search Ads,42564.8,652246,9859,1267,2025-04
4359,3,Email,54599.79,4225868,73413,10226,2025-03
4360,5,Social Media,9194.41,514717,2616,258,2024-10
4361,9,Influencer,37833.6,1190603,28095,3544,2025-03
4362,1,Social Media,10139.15,4609699,96335,12615,2025-04
4363,5,Social Media,10679.99,4105346,92751,7502,2024-07
4364,2,Social Media,78819.67,324763,4372,421,2024-08
4365,9,TV,74648.41,65156,1896,158,2024-09
4366,8,Display,16163.44,1973806,55504,3517,2025-03
4367,1,TV,26792.56,3195713,85130,11286,2025-01
4368,5,Email,92119.63,2358712,38625,813,2024-11
4369,5,Email,18665.48,2211270,16242,1182,2024-11
4370,9,TV,12599.12,3176106,33287,1384,2024-11
4371,4,TV,75377.14,1171310,13329,329,2025-03
4372,5,Search Ads,49888.71,3639642,92143,9997,2025-04
4373,2,Search Ads,73251.09,4278832,80566,5595,2024-09
4374,6,TV,25021.54,920536,43521,1636,2024-08
4375,7,Email,74464.0,2404341,91725,10672,2024-10
4376,7,Display,30285.37,1398304,45962,2000,2024-10
4377,1,Email,11452.83,3805977,110254,11339,2024-10
4378,10,Display,49990.89,2226296,39716,1148,2024-12
4379,9,Social Media,26631.58,1891271,58870,8181,2024-08
4380,3,Influencer,71819.4,4703574,128096,16209,2024-11
4381,8,Social Media,36022.03,787714,8074,966,2025-02
4382,4,Influencer,60375.46,2210956,65990,2224,2025-03
4383,1,TV,83554.85,4881452,137274,18942,2025-03
4384,6,Influencer,40051.7,2553374,43630,6052,2024-10
4385,2,Influencer,99814.75,2766112,20447,1980,2024-08
4386,5,TV,28770.36,3173868,115246,8523,2024-12
4387,10,Display,21963.68,3831350,35626,2183,2024-11
4388,5,Social Media,79752.07,1937587,29687,1744,2024-08
4389,6,TV,77338.55,4247680,55244,5678,2024-08
4390,5,Social Media,93268.99,2356857,110755,7966,2024-09
4391,1,TV,17542.4,4926037,82742,7052,2024-09
4392,8,Search Ads,94104.07,1205976,6502,385,2025-03
4393,4,TV,45339.28,1895061,65110,9123,2024-12
4394,4,TV,56225.52,3282916,141663,5317,2024-08
4395,1,TV,91147.58,2278030,19569,2218,2025-02
4396,9,Influencer,12586.43,3743526,184657,4905,2025-01
4397,2,Display,83629.78,4847996,137537,19691,2024-10
4398,2,Search Ads,18598.76,1636040,29898,1211,2025-03
4399,6,Display,79943.1,3672695,37762,2322,2024-12
4400,5,Search Ads,7407.79,1722694,58699,6355,2025-01
4401,2,Influencer,16011.04,277499,9440,963,2024-11
4402,3,Social Media,81097.66,1854579,31255,4641,2024-12
4403,1,Influencer,52852.24,2225363,56736,6241,2024-12
4404,5,Display,29431.69,620536,22262,818,2025-03
4405,6,TV,55980.46,2434260,35296,788,2024-07
4406,3,Email,46979.89,1620728,31872,1996,2024-11
4407,6,TV,96827.6,1271611,39752,4588,2025-02
4408,2,Search Ads,91646.56,4991306,128164,8989,2025-03
4409,3,TV,76251.39,75245,564,29,2024-09
4410,7,TV,37516.95,1100624,46332,6520,2025-02
4411,7,Search Ads,47928.46,665104,15168,1718,2024-07
4412,2,Display,25070.1,649722,17737,699,2024-09
4413,10,Display,69073.14,2348632,29727,2198,2024-08
4414,1,TV,68057.97,3725321,91294,1856,2024-11
4415,10,Search Ads,6639.76,4484732,168601,7486,2025-01
4416,7,Social Media,68159.18,3422135,76475,9114,2025-03
4417,9,TV,92255.02,2840989,102876,9404,2024-10
4418,4,Email,63113.39,3978197,176332,23574,2024-12
4419,10,Display,56472.86,3011725,43293,3677,2024-10
4420,2,Email,29300.7,3916928,74154,3915,2025-04
4421,6,Influencer,14686.0,953481,10754,383,2025-03
4422,1,Influencer,98997.51,239761,9807,458,2024-07
4423,10,Social Media,71145.04,3539631,100124,11412,2024-07
4424,7,Email,81176.09,4218502,188184,27065,2025-01
4425,6,Influencer,48418.53,1660073,22956,1268,2025-03
4426,8,Email,68380.79,367739,14171,1172,2024-09
4427,10,Email,30256.29,3588183,114412,14439,2024-07
4428,3,Influencer,15945.57,76414,3184,470,2024-12
4429,3,Email,40405.81,2336220,28166,2946,2024-12
4430,2,Email,55069.87,991511,13339,1062,2024-11
4431,9,Social Media,1667.23,914264,45375,3861,2024-08
4432,5,Email,29772.09,2557591,26782,2901,2024-10
4433,8,Search Ads,86123.73,4359905,21966,1760,2024-09
4434,6,TV,30574.38,1964727,60636,4333,2024-11
4435,2,Search Ads,63646.22,1400540,21135,476,2024-12
4436,1,TV,7286.38,4629204,68901,5634,2025-02
4437,3,Email,61903.24,507159,3319,92,2024-09
4438,7,Display,87961.82,3885360,118394,5650,2024-10
4439,9,Social Media,72874.55,1198229,53541,1662,2025-03
4440,9,TV,9789.81,2316283,109358,13226,2024-11
4441,6,Influencer,90642.52,546663,26789,1015,2025-03
4442,4,Social Media,16301.72,4216145,22028,2439,2024-09
4443,2,Display,74154.46,1742194,50199,6138,2025-01
4444,9,Email,61059.57,930095,16586,653,2025-04
4445,4,Display,79289.57,689564,22266,2160,2024-09
4446,10,Search Ads,77597.85,4895427,122833,8132,2024-12
4447,5,Search Ads,35269.32,3615567,42046,5303,2024-07
4448,2,Social Media,27483.7,4125699,97128,4895,2024-09
4449,10,Influencer,96227.31,2667894,28132,1582,2024-11
4450,2,Social Media,14024.27,4159881,123746,8491,2024-08
4451,7,Email,13621.18,1820504,55898,4997,2024-12
4452,6,TV,83782.43,3366336,90367,8276,2024-07
4453,10,Display,37591.21,976837,27891,3747,2024-07
4454,9,TV,9498.29,678703,14744,350,2024-07
4455,10,Display,99614.06,1369274,52632,4128,2024-11
4456,3,Search Ads,8220.51,4048379,160492,14158,2024-10
4457,4,Social Media,29388.7,1530576,74366,3091,2025-04
4458,2,TV,93880.04,3873933,178678,4875,2024-09
4459,5,Search Ads,39228.01,1134322,44680,2258,2024-10
4460,3,Search Ads,45755.45,1887182,75372,5575,2024-10
